"SRR5689224_sorted"	"SRR5689225_sorted"	"SRR5689226_sorted"	"SRR5689227_sorted"	"SRR5689228_sorted"	"SRR5689229_sorted"	"SRR5689230_sorted"	"SRR5689231_sorted"	"SRR5689232_sorted"	"SRR5689233_sorted"	"SRR5689234_sorted"	"SRR5689235_sorted"
"gene:Rv3327"	238	206	128	185	306	86	68	43	58	75	104	154
"gene:Rv3328c"	2635	2857	816	1136	1347	282	1296	938	1161	949	621	1116
"gene:Rv3329"	3126	2853	146	202	1454	511	948	681	142	221	485	627
"gene:Rv3330"	3041	2769	110	145	1248	457	1163	547	118	136	172	276
"gene:Rv3331"	2232	2338	153	190	1141	441	991	724	240	397	423	668
"gene:Rv3332"	1851	1995	71	117	456	141	1039	813	196	321	380	474
"gene:Rv3333c"	140	176	162	273	289	114	110	82	95	83	129	134
"gene:Rv3334"	222	243	4604	5972	2982	3953	436	369	160	117	6834	2577
"gene:Rv3335c"	1840	1809	118	156	514	162	550	460	93	136	222	353
"gene:Rv3336c"	4749	5114	290	387	1447	382	1685	1312	311	423	652	790
"gene:Rv3337"	501	518	1011	1492	1600	527	656	707	326	243	319	542
"gene:Rv3338"	1071	1167	1035	1407	2011	517	776	761	675	565	432	720
"gene:Rv3339c"	3076	2977	541	604	1616	646	909	738	422	406	1106	1541
"gene:Rv3340"	1208	1194	1994	2885	7118	4568	659	369	567	456	2499	2726
"gene:Rv3341"	1342	1289	709	977	2847	1348	1007	567	1287	917	1569	2278
"gene:Rv3342"	867	777	398	491	1480	625	623	414	733	508	859	1329
"gene:Rv3343c"	1638	1477	2280	3118	1840	436	576	539	346	432	297	1291
"gene:Rv3344c"	212	211	975	1258	148	30	178	231	65	109	42	186
"gene:Rv3345c"	663	708	3845	5170	1109	267	573	525	407	502	342	971
"gene:Rv3346c"	164	177	318	417	293	34	121	111	36	41	23	86
"gene:Rv3347c"	5778	5173	13128	18978	29729	5743	3794	2587	2133	2287	4915	8965
"gene:Rv3348"	550	499	1579	2043	922	464	281	244	149	224	276	911
"gene:Rv3349c"	82	93	200	288	201	49	77	58	21	37	40	108
"gene:Rv3350c"	1992	1897	1994	3010	2730	695	763	571	240	362	804	2164
"gene:Rv3351c"	65	66	55	70	74	22	20	14	5	9	25	41
"gene:Rv3352c"	127	108	44	53	96	12	53	34	7	3	12	41
"gene:Rv3353c"	103	98	30	22	126	13	52	29	9	12	33	68
"gene:Rv3354"	340	327	404	497	1011	206	355	291	363	281	400	456
"gene:Rv3355c"	221	246	25	57	219	63	105	80	47	35	83	163
"gene:Rv3356c"	2124	2219	537	683	2214	630	1731	1438	683	651	679	1268
"gene:Rv3357"	37	32	169	199	121	28	28	21	11	23	32	145
"gene:Rv3358"	28	34	105	140	97	23	14	19	11	21	21	177
"gene:Rv3359"	179	216	306	448	462	176	313	272	91	76	164	360
"gene:Rv3360"	205	170	112	159	275	116	190	154	13	19	107	131
"gene:Rv3361c"	797	744	98	146	261	64	106	48	74	174	100	228
"gene:Rv3362c"	1216	1078	233	316	453	84	287	227	271	326	229	340
"gene:Rv3363c"	496	472	127	150	223	33	147	88	147	190	104	132
"gene:Rv3364c"	666	666	125	179	268	78	215	177	207	270	135	209
"gene:Rv3365c"	9152	9039	2574	3599	3792	1086	4463	3700	4144	4301	1958	3647
"gene:Rv3366"	318	320	169	215	118	32	203	197	25	65	34	50
"gene:Rv3367"	1926	1896	1939	2652	7986	2167	1242	919	1928	2043	2480	4341
"gene:Rv3368c"	694	771	393	560	363	68	505	475	261	211	104	284
"gene:Rv3369"	1519	1656	1146	1473	995	216	1735	1653	708	735	402	783
"gene:Rv3370c"	1206	1244	2647	3388	3476	3602	1629	1086	1016	1100	1848	6465
"gene:Rv3371"	2167	1995	381	481	26932	26658	1308	1079	602	481	938	2437
"gene:Rv3372"	1692	1847	377	508	1479	975	775	575	201	265	378	666
"gene:Rv3373"	704	689	113	153	494	174	359	245	83	97	147	268
"gene:Rv3374"	108	111	20	30	51	28	36	32	2	11	21	32
"gene:Rv3375"	885	919	87	112	232	69	218	169	34	47	116	194
"gene:Rv3376"	6580	6004	636	802	1316	372	1715	1702	854	634	429	470
"gene:Rv3377c"	1774	1779	228	256	880	158	982	849	283	267	151	314
"gene:Rv3378c"	501	498	136	138	342	63	336	281	80	63	85	105
"gene:Rv3379c"	308	282	248	342	310	101	141	101	141	109	89	110
"gene:Rv3380c"	141	128	372	517	154	42	57	47	18	25	44	80
"gene:Rv3381c"	189	199	146	199	128	44	86	118	25	38	56	131
"gene:Rv3382c"	834	815	250	362	583	225	421	453	107	142	252	525
"gene:Rv3383c"	949	828	167	230	822	301	419	449	79	119	221	764
"gene:Rv3384c"	675	634	240	305	778	356	95	71	247	273	398	755
"gene:Rv3385c"	1692	1751	1142	1492	2490	697	1488	991	1777	1859	910	1457
"gene:Rv3386"	222	252	125	186	484	129	205	125	41	64	63	160
"gene:Rv3387"	159	142	32	54	203	51	63	43	26	18	29	39
"gene:Rv3388"	835	903	206	350	651	113	741	610	308	289	203	319
"gene:Rv3389c"	3146	3212	710	1046	1847	562	2067	1866	838	1107	649	1435
"gene:Rv3390"	958	864	362	455	1843	690	420	320	90	118	536	725
"gene:Rv3391"	1331	1260	1136	1381	2737	777	818	534	581	629	821	998
"gene:Rv3392c"	1320	1157	145	210	339	105	244	280	109	93	119	190
"gene:Rv3393"	1208	960	80	153	304	116	235	174	83	65	188	415
"gene:Rv3394c"	463	504	424	578	388	149	901	538	127	140	255	422
"gene:Rv3395c"	285	272	238	326	236	109	413	302	58	118	178	275
"gene:Rv3395A"	94	92	20	22	63	29	9	10	7	7	18	38
"gene:Rv3396c"	5219	4898	357	495	2511	916	1181	943	266	280	789	1547
"gene:Rv3397c"	399	388	240	318	494	163	166	183	233	155	229	238
"gene:Rv3398c"	681	635	84	116	275	137	82	91	42	28	115	273
"gene:Rv3399"	547	550	201	225	670	272	308	341	170	125	237	323
"gene:Rv3400"	2991	2928	406	512	2165	1468	909	716	431	403	684	758
"gene:Rv3401"	7508	7059	785	1001	2317	811	3535	2831	977	1098	667	1109
"gene:Rv3402c"	260	188	1184	1474	842	125	290	209	57	94	66	2128
"gene:Rv3403c"	1265	1167	547	691	1737	370	435	275	97	142	454	2012
"gene:Rv3404c"	829	737	258	363	1157	564	195	108	56	101	585	1032
"gene:Rv3405c"	630	714	369	479	2435	1026	343	245	76	120	2049	2161
"gene:Rv3406"	190	184	1226	1716	22238	8577	159	143	254	307	23910	16774
"gene:Rv3407"	31831	33395	3282	4483	16429	6620	25931	24425	3211	3238	11777	19341
"gene:Rv3408"	18066	18844	3226	4256	10979	5718	10476	9785	3201	3271	7656	11750
"gene:Rv3409c"	3973	4379	1074	1532	4849	1556	6144	5145	1857	1784	1438	1795
"gene:Rv3410c"	2874	2947	580	806	2161	548	1692	1110	1074	1017	620	954
"gene:Rv3411c"	9458	9898	4571	5952	11934	4211	13608	10116	4078	4678	4676	5005
"gene:Rv3412"	8250	8053	2353	3048	18530	9259	5642	5234	4145	3082	10383	13740
"gene:Rv3413c"	4158	4326	209	288	2315	590	3440	2263	556	545	403	905
"gene:Rv3414c"	3193	3055	179	236	2285	521	3009	1850	380	480	255	641
"gene:Rv3415c"	254	287	203	269	425	136	127	98	72	95	122	321
"gene:Rv3416"	1383	1019	443	564	9978	3152	522	372	451	586	421	2317
"gene:Rv3417c"	5478	4329	3262	4144	16348	15038	982	854	961	934	49056	19723
"gene:Rv3418c"	5560	3975	13172	14700	29787	27426	563	586	817	795	43187	9905
"gene:Rv3419c"	3457	3433	1697	2347	1853	573	1236	853	632	729	574	931
"gene:Rv3420c"	2070	1939	1302	1693	2543	1037	1397	1104	439	553	803	763
"gene:Rv3421c"	1717	1816	1012	1516	739	186	784	527	599	559	291	602
"gene:Rv3422c"	985	954	510	821	376	75	347	230	305	291	113	220
"gene:Rv3423c"	2659	2444	1912	2696	1492	339	887	701	693	722	392	882
"gene:Rv3424c"	413	407	919	1246	1374	503	50	42	40	47	305	1620
"gene:Rv3425"	451	353	214	246	400	95	161	109	19	49	108	131
"gene:Rv3426"	521	460	130	220	485	99	229	189	27	50	93	158
"gene:Rv3427c"	503	537	932	1404	418	202	71	66	82	66	111	190
"gene:Rv3428c"	46	24	3789	5609	175	50	16	6	8	22	49	112
"gene:Rv3429"	2744	2419	531	736	3091	656	904	596	84	250	761	2486
"gene:Rv3430c"	718	649	553	675	853	522	614	434	309	391	316	450
"gene:Rv3431c"	1610	1787	189	288	588	96	4010	4595	407	592	171	652
"gene:Rv3432c"	1167	1252	168	307	616	149	963	1107	195	229	177	448
"gene:Rv3433c"	1290	1468	287	445	730	191	1308	999	356	402	359	706
"gene:Rv3434c"	625	520	79	109	483	166	224	181	45	64	156	313
"gene:Rv3435c"	2175	2185	211	307	1869	639	716	439	185	222	604	1124
"gene:Rv3436c"	4057	3873	733	954	5711	1651	1767	1126	374	534	2331	7012
"gene:Rv3437"	595	590	454	502	1834	827	874	589	471	402	762	2071
"gene:Rv3438"	1052	1022	223	245	1266	553	464	288	121	187	546	1104
"gene:Rv3439c"	1363	1273	583	696	787	275	321	231	199	304	294	585
"gene:Rv3440c"	545	572	163	218	685	254	245	179	136	171	205	295
"gene:Rv3441c"	8248	8202	1395	2002	6139	1325	5707	3776	1240	2030	1730	3440
"gene:Rv3442c"	4187	3999	487	733	4153	1031	1496	1044	297	467	969	2279
"gene:Rv3443c"	6373	6706	744	1080	9803	3059	2237	1578	427	560	2446	3583
"gene:Rv3444c"	197	161	205	255	124	46	92	56	59	46	42	115
"gene:Rv3445c"	157	183	154	200	213	56	47	38	43	35	64	186
"gene:Rv3446c"	69	88	260	408	55	19	39	33	16	11	24	60
"gene:Rv3447c"	201	153	973	1359	185	94	323	266	91	66	91	171
"gene:Rv3448"	88	101	273	333	208	201	48	33	30	38	70	169
"gene:Rv3449"	141	162	289	382	204	108	97	62	34	61	84	169
"gene:Rv3450c"	722	745	2106	3130	668	217	426	326	275	360	351	708
"gene:Rv3451"	782	827	194	269	2078	896	335	240	548	481	745	1880
"gene:Rv3452"	693	641	151	212	868	243	360	262	143	143	290	863
"gene:Rv3453"	81	71	114	134	502	206	56	41	51	38	92	264
"gene:Rv3454"	208	204	130	196	309	89	29	20	14	15	73	177
"gene:Rv3455c"	6126	5496	1930	2746	2020	468	1172	966	1426	1295	561	1710
"gene:Rv3456c"	13799	11780	3547	5134	5010	1081	6900	6728	3487	3414	1759	3894
"gene:Rv3457c"	17736	14407	5599	8069	7290	1889	9595	8459	3152	3207	2496	5148
"gene:Rv3458c"	11235	9759	2634	3473	6600	2138	5515	4277	1845	1668	3122	4557
"gene:Rv3459c"	7960	7371	2468	3188	5974	2218	3826	3398	1592	1325	2573	3862
"gene:Rv3460c"	10907	9581	3716	4748	10566	3937	3765	3041	1534	1612	3767	5889
"gene:Rv3461c"	4382	3994	2129	2710	7400	2896	2074	1596	1336	1259	2185	3918
"gene:Rv3462c"	8568	7604	4521	6166	16086	7085	4125	3215	2410	2301	4878	8124
"gene:Rv3463"	311	288	170	277	1238	582	86	51	56	44	1887	2377
"gene:Rv3464"	5240	5213	454	578	1676	529	1922	1954	332	348	1168	1503
"gene:Rv3465"	2992	2908	237	332	859	172	1142	966	275	329	617	725
"gene:Rv3466"	536	551	109	136	381	200	287	323	142	107	161	315
"gene:Rv3467"	28	36	93	160	26	21	3	4	13	6	10	27
"gene:Rv3468c"	363	386	526	704	398	131	180	203	131	92	137	283
"gene:Rv3469c"	245	172	517	699	136	54	48	48	41	44	53	131
"gene:Rv3470c"	344	342	1075	1603	398	156	138	96	80	84	153	361
"gene:Rv3471c"	24	16	602	847	36	26	7	8	19	49	8	91
"gene:Rv3472"	275	288	160	211	382	182	100	100	40	55	133	173
"gene:Rv3473c"	19	18	627	831	65	22	11	6	15	10	28	111
"gene:Rv3474"	89	79	150	181	88	25	45	63	12	14	32	64
"gene:Rv3475"	131	151	407	548	150	40	42	51	17	21	44	81
"gene:Rv3476c"	627	551	359	477	550	183	373	266	61	82	92	193
"gene:Rv3477"	12855	11330	259	344	9156	2998	8261	6369	825	2904	869	1435
"gene:Rv3478"	38227	39323	2084	2919	22825	5861	45998	41415	4994	9552	4013	3971
"gene:Rv3479"	9682	8703	1302	1777	4250	1180	5113	5071	1749	3224	718	1618
"gene:Rv3480c"	3926	4342	1626	2044	10191	3660	2412	1952	727	771	4616	2151
"gene:Rv3481c"	446	386	99	119	419	143	85	72	39	49	136	275
"gene:Rv3482c"	1131	1181	174	197	1221	310	437	322	180	175	397	795
"gene:Rv3483c"	1181	1091	301	347	1653	547	408	217	262	281	423	801
"gene:Rv3484"	2952	2770	321	488	6156	1888	705	551	254	297	2821	3001
"gene:Rv3485c"	1606	1457	215	360	1139	236	486	390	82	454	126	649
"gene:Rv3486"	165	172	112	122	312	115	47	44	25	35	78	116
"gene:Rv3487c"	14598	13508	453	545	14674	2789	4156	3268	891	4157	865	13199
"gene:Rv3488"	246	202	45	58	264	60	40	33	8	13	73	141
"gene:Rv3489"	1711	1829	763	769	1335	307	1600	1413	445	625	594	951
"gene:Rv3490"	12723	12093	2389	3048	4957	1239	5170	3946	3246	3790	2580	4651
"gene:Rv3491"	3471	3259	843	1091	4075	2494	2376	2212	1042	756	3881	2210
"gene:Rv3492c"	1071	1007	43	67	383	98	255	281	67	89	80	297
"gene:Rv3493c"	1272	1301	59	89	576	171	285	269	114	142	154	434
"gene:Rv3494c"	4351	4413	255	390	1044	203	1896	2022	444	488	293	734
"gene:Rv3495c"	2269	2158	135	189	1050	229	810	754	180	218	277	520
"gene:Rv3496c"	3048	3298	161	246	1241	190	1211	1258	232	338	344	599
"gene:Rv3497c"	2036	1978	141	204	1108	171	1189	1078	197	212	320	484
"gene:Rv3498c"	1952	2026	181	235	1185	266	1145	891	220	267	320	537
"gene:Rv3499c"	2494	2485	242	373	1907	589	1121	976	243	272	610	706
"gene:Rv3500c"	904	901	196	260	730	229	436	263	55	67	241	411
"gene:Rv3501c"	699	655	301	428	1152	513	267	164	112	113	398	796
"gene:Rv3502c"	1449	1659	2626	3998	4530	2095	2121	1762	4140	3485	5970	11327
"gene:Rv3503c"	407	461	782	1051	1431	669	1487	1763	549	624	1491	2586
"gene:Rv3504"	460	482	1463	2029	2212	1305	546	494	1128	926	4445	3973
"gene:Rv3505"	1178	1279	1400	2024	1823	760	1106	842	1307	1289	3734	3679
"gene:Rv3506"	392	350	495	698	399	156	91	68	167	124	459	541
"gene:Rv3507"	3651	3716	2208	3109	6911	1354	4826	4283	5286	4462	3191	2741
"gene:Rv3508"	15991	18145	3255	4494	4128	1130	40341	36582	6348	8769	4709	4222
"gene:Rv3509c"	2453	2807	298	385	2051	541	1286	1082	400	497	796	955
"gene:Rv3510c"	685	775	158	198	635	222	230	168	142	171	216	266
"gene:Rv3511"	1323	1531	1207	1905	778	193	1112	772	227	385	306	548
"gene:Rv3512"	1237	1342	1517	2300	364	74	906	796	494	728	172	611
"gene:Rv3513c"	113	120	128	167	524	211	114	84	64	63	2866	2780
"gene:Rv3514"	7064	8189	6055	9019	3005	591	12241	10439	11425	10378	1622	3319
"gene:Rv3515c"	539	499	665	938	3922	2304	396	354	484	444	24025	20433
"gene:Rv3516"	435	541	659	904	1056	588	798	818	286	255	4612	2307
"gene:Rv3517"	141	173	170	263	212	56	90	53	17	18	307	248
"gene:Rv3518c"	1999	2112	628	909	1586	761	1277	1072	1054	825	15511	15125
"gene:Rv3519"	6997	6943	4295	5885	5660	1433	8054	7681	6371	4840	3237	8757
"gene:Rv3520c"	5269	5063	1246	1747	4884	1172	4487	3311	1396	1421	1713	3901
"gene:Rv3521"	611	639	378	490	713	416	278	225	167	154	1941	1907
"gene:Rv3522"	550	569	179	287	375	123	240	180	84	106	1309	1581
"gene:Rv3523"	4143	3603	8420	9858	2338	506	1619	1345	7593	6628	3035	4025
"gene:Rv3524"	2223	2060	472	578	6595	2598	969	722	459	402	1306	2869
"gene:Rv3525c"	445	519	118	176	297	82	499	335	74	123	137	317
"gene:Rv3526"	1486	1442	1306	1755	9254	4299	2109	1652	728	652	32513	30551
"gene:Rv3527"	454	472	250	365	1195	351	369	316	323	236	7475	7551
"gene:Rv3528c"	898	840	250	373	1732	621	587	514	119	110	497	363
"gene:Rv3529c"	431	375	245	372	534	263	152	105	268	210	18318	10434
"gene:Rv3530c"	261	257	179	270	568	390	205	170	167	127	14084	6558
"gene:Rv3531c"	570	661	716	1035	2631	2055	497	468	474	357	32140	16797
"gene:Rv3532"	989	1162	226	291	402	223	1007	1306	98	102	253	226
"gene:Rv3533c"	433	384	857	1173	1981	460	178	110	175	131	1234	3035
"gene:Rv3534c"	988	1015	2026	2771	7686	2522	964	923	890	656	7574	14737
"gene:Rv3535c"	692	680	1640	2099	5197	2377	486	428	422	380	6640	13304
"gene:Rv3536c"	1016	915	2260	2821	5499	4017	603	412	586	521	8226	15481
"gene:Rv3537"	956	1173	821	1139	2451	1115	1337	1341	860	747	13026	15033
"gene:Rv3538"	487	480	310	464	475	114	258	229	392	341	4723	5317
"gene:Rv3539"	410	357	531	724	1555	423	351	299	1048	569	648	753
"gene:Rv3540c"	924	869	230	278	474	154	571	388	591	471	4005	2165
"gene:Rv3541c"	243	189	49	76	110	41	112	93	105	104	1185	610
"gene:Rv3542c"	798	814	222	316	512	185	498	390	534	408	5047	2543
"gene:Rv3543c"	1544	1448	557	704	1145	517	968	617	1199	905	10398	6383
"gene:Rv3544c"	1625	1611	660	910	2337	1135	767	565	1994	1645	12421	7966
"gene:Rv3545c"	1326	1617	1648	2261	7061	5279	3069	3431	1301	1082	29956	17747
"gene:Rv3546"	938	1044	1148	1460	2986	1526	1947	1939	997	909	27050	21111
"gene:Rv3547"	1183	1228	421	519	954	284	974	905	298	334	1422	1241
"gene:Rv3548c"	892	955	398	584	1918	724	483	425	560	489	1789	5377
"gene:Rv3549c"	810	828	321	435	2336	1081	332	271	360	348	2745	7425
"gene:Rv3550"	651	807	274	323	1170	438	374	417	159	178	948	5592
"gene:Rv3551"	661	714	172	211	651	218	282	323	196	228	874	5329
"gene:Rv3552"	511	402	109	146	390	85	187	173	137	165	543	3161
"gene:Rv3553"	561	606	143	224	711	121	254	171	223	203	702	4663
"gene:Rv3554"	1321	1293	110	160	733	242	292	231	75	83	499	1333
"gene:Rv3555c"	817	834	284	393	447	148	319	162	153	148	449	2137
"gene:Rv3556c"	2351	2248	1212	1484	2239	654	944	702	917	854	2385	14400
"gene:Rv3557c"	730	699	423	550	1058	455	150	119	193	215	918	6387
"gene:Rv3558"	421	394	491	803	1035	183	207	162	73	70	236	290
"gene:Rv3559c"	301	251	175	258	284	347	84	68	60	82	210	1230
"gene:Rv3560c"	563	500	196	279	524	228	110	97	79	94	327	2630
"gene:Rv3561"	871	865	314	443	583	173	357	331	129	197	360	2744
"gene:Rv3562"	709	671	226	363	454	112	282	238	136	183	318	2282
"gene:Rv3563"	406	411	155	262	262	52	184	109	104	157	198	1664
"gene:Rv3564"	254	282	107	154	173	42	136	82	97	114	112	907
"gene:Rv3565"	307	253	75	135	174	39	109	95	84	68	112	807
"gene:Rv3566c"	1679	1628	289	447	740	199	2503	2157	394	408	2107	1158
"gene:Rv3566A"	395	387	163	201	284	91	514	362	203	178	1307	598
"gene:Rv3567c"	759	594	415	611	557	175	592	594	849	598	3227	1782
"gene:Rv3568c"	1799	1757	1372	2008	1861	679	2219	2142	1783	1525	13343	7451
"gene:Rv3569c"	1798	1697	979	1390	1038	495	1180	956	960	1009	15477	6613
"gene:Rv3570c"	2928	2822	2347	3195	4425	2771	2061	1792	1390	1468	37894	18396
"gene:Rv3571"	824	846	517	582	2403	1304	458	309	247	297	10253	13091
"gene:Rv3572"	615	605	350	393	1253	816	1029	1058	254	270	3275	3103
"gene:Rv3573c"	505	515	663	879	1499	622	296	230	385	438	2647	4880
"gene:Rv3574"	864	884	1023	1462	9218	4659	1394	1385	783	716	21523	5097
"gene:Rv3575c"	960	975	234	345	554	146	244	175	52	98	137	299
"gene:Rv3576"	1453	1419	320	330	713	181	482	388	212	204	195	247
"gene:Rv3577"	1078	1064	132	173	351	91	310	172	82	95	137	187
"gene:Rv3578"	839	920	66	96	178	34	209	128	43	56	46	115
"gene:Rv3579c"	2615	2575	6272	8519	1165	399	1376	1143	357	537	619	1528
"gene:Rv3580c"	3766	3391	11270	16183	3568	1448	1466	908	860	1864	1675	3294
"gene:Rv3581c"	10090	9452	12579	17324	11097	4103	4219	2570	5460	6537	5679	6889
"gene:Rv3582c"	17271	16242	14293	21253	13830	8404	7781	7065	6025	10053	8701	18617
"gene:Rv3583c"	43117	39864	38740	51641	45646	26773	53046	60681	24229	31246	35780	47306
"gene:Rv3584"	3162	2805	190	208	3153	1583	1693	1198	80	140	1435	1454
"gene:Rv3585"	2579	2435	218	311	1817	732	1211	711	81	144	621	927
"gene:Rv3586"	1113	1059	147	166	771	318	387	216	45	95	361	423
"gene:Rv3587c"	9213	9231	526	736	5501	2668	4717	3455	567	869	808	843
"gene:Rv3588c"	1829	1771	772	1062	936	218	2260	2710	618	878	294	853
"gene:Rv3589"	1339	1442	125	187	668	184	503	315	40	112	180	308
"gene:Rv3590c"	1106	1248	534	814	3259	1112	906	701	373	356	802	753
"gene:Rv3591c"	283	296	223	334	121	46	118	93	12	23	29	66
"gene:Rv3592"	4942	5187	2748	3961	3023	777	3113	3242	965	1307	1201	3552
"gene:Rv3593"	5166	4759	1566	2286	2329	707	1539	1311	711	905	1066	2213
"gene:Rv3594"	967	940	220	330	396	82	437	292	219	292	192	368
"gene:Rv3595c"	2507	2623	2732	4187	4265	755	2056	1679	1769	1702	1256	2961
"gene:Rv3596c"	56816	53024	23371	31701	58046	13513	40655	39539	14773	14925	26798	60910
"gene:Rv3597c"	4555	4519	3305	3977	11514	3804	4030	3627	979	837	2733	7068
"gene:Rv3598c"	1598	1518	259	276	1108	414	306	206	87	108	344	634
"gene:Rv3599c"	25	17	15	7	38	7	7	7	6	11	17	11
"gene:Rv3600c"	1787	1846	535	748	1897	365	803	618	556	544	1555	716
"gene:Rv3601c"	830	877	350	435	1158	231	403	353	211	201	724	417
"gene:Rv3602c"	2152	2049	736	1064	2442	559	696	398	703	613	1618	979
"gene:Rv3603c"	2643	2312	1430	1903	4231	1209	641	431	460	575	2009	1603
"gene:Rv3604c"	4865	5231	559	835	1681	493	2279	1601	542	687	786	1823
"gene:Rv3605c"	1422	1352	239	316	679	122	667	487	930	692	177	328
"gene:Rv3606c"	1527	1564	286	437	812	156	950	767	1305	931	220	344
"gene:Rv3607c"	1190	1218	266	367	670	162	706	488	1017	752	184	280
"gene:Rv3608c"	2120	2231	653	924	1184	320	886	622	1550	1346	319	516
"gene:Rv3609c"	2578	2433	1888	2757	2190	480	1536	1169	2854	2828	553	819
"gene:Rv3610c"	16641	15503	14534	18330	15216	3878	15631	13324	20912	19373	4383	5599
"gene:Rv3611"	269	259	146	180	195	52	73	31	77	142	34	47
"gene:Rv3612c"	4779	3942	320	406	2819	1126	1057	720	295	801	1254	500
"gene:Rv3613c"	7126	6045	637	971	5324	1363	3941	3167	1300	2203	2306	546
"gene:Rv3614c"	16898	15839	5306	7443	32673	6999	36563	34641	6830	10484	16837	1803
"gene:Rv3615c"	15691	15418	6274	8515	37194	8255	47280	43132	6213	10437	21151	1558
"gene:Rv3616c"	50033	47179	15977	20677	99510	33159	80787	67654	12130	22123	58252	5239
"gene:Rv3617"	1296	1264	443	599	1073	278	1722	1502	527	528	1152	769
"gene:Rv3618"	908	984	305	377	594	146	1139	1147	410	409	862	394
"gene:Rv3619c"	222	221	103	141	371	60	224	211	88	80	109	222
"gene:Rv3620c"	210	238	87	118	446	56	252	256	68	64	101	264
"gene:Rv3621c"	174	196	128	193	280	80	89	68	35	40	75	226
"gene:Rv3622c"	35	51	52	107	116	26	25	27	6	7	16	54
"gene:Rv3623"	1265	1095	285	386	656	170	812	567	193	407	179	233
"gene:Rv3624c"	2302	1971	246	350	1723	656	1343	1084	399	405	714	680
"gene:Rv3625c"	1295	1251	412	472	1060	299	416	219	344	392	232	786
"gene:Rv3626c"	3044	3199	651	883	3103	1173	1226	895	731	930	911	2528
"gene:Rv3627c"	5376	5780	2031	2679	6575	3449	4009	3292	1747	2021	2359	5774
"gene:Rv3628"	605	593	98	131	1079	508	194	125	32	41	237	364
"gene:Rv3629c"	1212	1172	284	376	1009	361	446	300	104	161	298	499
"gene:Rv3630"	1430	1368	190	269	730	230	461	319	72	100	257	510
"gene:Rv3631"	983	946	149	172	444	115	221	135	82	100	105	275
"gene:Rv3632"	699	620	73	103	405	108	302	200	63	69	102	230
"gene:Rv3633"	4806	4874	1286	1734	11707	2314	7473	8310	3463	2589	4766	4762
"gene:Rv3634c"	1094	1059	116	179	709	238	507	384	146	160	200	323
"gene:Rv3635"	991	939	490	639	729	272	273	194	107	133	485	1141
"gene:Rv3636"	511	478	299	419	1386	587	331	238	336	251	646	604
"gene:Rv3637"	25	18	94	127	73	21	10	10	9	8	47	59
"gene:Rv3638"	13	12	99	181	21	8	19	15	3	4	18	31
"gene:Rv3639c"	29	29	92	134	135	41	26	18	13	11	39	31
"gene:Rv3640c"	101	77	299	430	187	72	36	24	26	26	63	102
"gene:Rv3641c"	839	733	742	908	979	375	159	129	422	392	509	993
"gene:Rv3642c"	1214	969	876	922	1848	530	583	407	943	779	566	1202
"gene:Rv3643"	2	1	40	58	9	5	1	2	2	0	1	11
"gene:Rv3644c"	1373	1387	679	874	1968	669	648	403	278	310	1041	1199
"gene:Rv3645"	7406	8000	1724	2375	8954	1713	4856	3803	1877	1870	4899	5913
"gene:Rv3646c"	12160	11837	940	1226	7171	1699	3464	2451	734	1160	2058	3084
"gene:Rv3647c"	5534	5696	347	471	2271	685	3872	3857	500	672	1096	2615
"gene:Rv3648c"	42347	44809	2336	3151	15229	4648	46195	49102	6544	6191	10118	6460
"gene:Rv3649"	954	1029	249	375	560	186	642	435	378	437	216	343
"gene:Rv3650"	144	145	62	76	214	95	102	80	77	53	103	124
"gene:Rv3651"	2649	2658	188	264	1264	382	1115	1551	378	226	253	388
"gene:Rv3652"	280	310	83	118	1227	234	318	244	245	183	219	183
"gene:Rv3653"	107	118	56	63	297	55	97	73	71	60	52	67
"gene:Rv3654c"	176	166	92	119	198	63	165	149	149	133	119	214
"gene:Rv3655c"	190	224	50	66	183	75	153	132	75	77	82	149
"gene:Rv3656c"	164	160	81	106	208	113	143	127	84	76	94	150
"gene:Rv3657c"	244	207	92	147	150	52	128	124	23	47	138	152
"gene:Rv3658c"	989	990	281	453	1114	247	695	549	169	284	460	672
"gene:Rv3659c"	564	494	577	883	498	175	260	212	43	136	411	236
"gene:Rv3660c"	1994	1528	2558	3799	3356	1516	965	536	292	1382	1792	980
"gene:Rv3661"	3438	3246	613	888	2752	1042	1269	915	477	611	1407	2402
"gene:Rv3662c"	448	555	909	1361	265	122	308	296	220	156	154	613
"gene:Rv3663c"	1249	1341	2024	2435	923	763	583	604	542	410	419	1128
"gene:Rv3664c"	249	257	77	94	112	22	104	103	40	42	47	57
